"hh_pop_rep_num","hh_intro","hhead_note","person_number","person_gender","person_age","male_adult","female_adult","male_youth","female_youth","male_child","female_child","PARENT_KEY","KEY"
3,NA,NA,NA,"M",7,0,0,0,0,5,0,"uuid:69d5607a-4ea1-4551-be84-b6901637f32f","uuid:69d5607a-4ea1-4551-be84-b6901637f32f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"F",3,0,0,0,0,0,6,"uuid:69d5607a-4ea1-4551-be84-b6901637f32f","uuid:69d5607a-4ea1-4551-be84-b6901637f32f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
1,NA,NA,NA,"M",70,1,0,0,0,0,0,"uuid:7ab4529b-ff6c-4664-b629-eee9aca64db8","uuid:7ab4529b-ff6c-4664-b629-eee9aca64db8/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",79,0,2,0,0,0,0,"uuid:7ab4529b-ff6c-4664-b629-eee9aca64db8","uuid:7ab4529b-ff6c-4664-b629-eee9aca64db8/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
1,NA,NA,NA,"F",50,0,2,0,0,0,0,"uuid:74301877-9bd6-4726-8236-d0adf83f443b","uuid:74301877-9bd6-4726-8236-d0adf83f443b/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"M",55,1,0,0,0,0,0,"uuid:74301877-9bd6-4726-8236-d0adf83f443b","uuid:74301877-9bd6-4726-8236-d0adf83f443b/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",18,0,0,0,4,0,0,"uuid:74301877-9bd6-4726-8236-d0adf83f443b","uuid:74301877-9bd6-4726-8236-d0adf83f443b/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"F",14,0,0,0,0,0,6,"uuid:74301877-9bd6-4726-8236-d0adf83f443b","uuid:74301877-9bd6-4726-8236-d0adf83f443b/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"M",5,0,0,0,0,5,0,"uuid:74301877-9bd6-4726-8236-d0adf83f443b","uuid:74301877-9bd6-4726-8236-d0adf83f443b/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
6,NA,NA,NA,"M",3,0,0,0,0,5,0,"uuid:74301877-9bd6-4726-8236-d0adf83f443b","uuid:74301877-9bd6-4726-8236-d0adf83f443b/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[6]"
1,NA,NA,NA,"M",84,1,0,0,0,0,0,"uuid:ed48078b-d72d-40ce-b623-47ba62d96beb","uuid:ed48078b-d72d-40ce-b623-47ba62d96beb/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",56,0,2,0,0,0,0,"uuid:ed48078b-d72d-40ce-b623-47ba62d96beb","uuid:ed48078b-d72d-40ce-b623-47ba62d96beb/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",55,1,0,0,0,0,0,"uuid:ed48078b-d72d-40ce-b623-47ba62d96beb","uuid:ed48078b-d72d-40ce-b623-47ba62d96beb/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"M",38,1,0,0,0,0,0,"uuid:ed48078b-d72d-40ce-b623-47ba62d96beb","uuid:ed48078b-d72d-40ce-b623-47ba62d96beb/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"F",31,0,2,0,0,0,0,"uuid:ed48078b-d72d-40ce-b623-47ba62d96beb","uuid:ed48078b-d72d-40ce-b623-47ba62d96beb/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
6,NA,NA,NA,"M",7,0,0,0,0,5,0,"uuid:ed48078b-d72d-40ce-b623-47ba62d96beb","uuid:ed48078b-d72d-40ce-b623-47ba62d96beb/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[6]"
1,NA,NA,NA,"M",38,1,0,0,0,0,0,"uuid:1f8ba4a5-daba-4b72-a20e-fba220523d0a","uuid:1f8ba4a5-daba-4b72-a20e-fba220523d0a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",35,0,2,0,0,0,0,"uuid:1f8ba4a5-daba-4b72-a20e-fba220523d0a","uuid:1f8ba4a5-daba-4b72-a20e-fba220523d0a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",16,0,0,3,0,0,0,"uuid:1f8ba4a5-daba-4b72-a20e-fba220523d0a","uuid:1f8ba4a5-daba-4b72-a20e-fba220523d0a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"M",11,0,0,0,0,5,0,"uuid:1f8ba4a5-daba-4b72-a20e-fba220523d0a","uuid:1f8ba4a5-daba-4b72-a20e-fba220523d0a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
1,NA,NA,NA,"F",41,0,2,0,0,0,0,"uuid:3aa4c397-c86f-4351-83bf-387b6c55067a","uuid:3aa4c397-c86f-4351-83bf-387b6c55067a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"M",16,0,0,3,0,0,0,"uuid:3aa4c397-c86f-4351-83bf-387b6c55067a","uuid:3aa4c397-c86f-4351-83bf-387b6c55067a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",12,0,0,0,0,0,6,"uuid:3aa4c397-c86f-4351-83bf-387b6c55067a","uuid:3aa4c397-c86f-4351-83bf-387b6c55067a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
1,NA,NA,NA,"F",69,0,2,0,0,0,0,"uuid:07895944-c15b-4bd2-86e5-9e440ed10c2a","uuid:07895944-c15b-4bd2-86e5-9e440ed10c2a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"M",9,0,0,0,0,5,0,"uuid:07895944-c15b-4bd2-86e5-9e440ed10c2a","uuid:07895944-c15b-4bd2-86e5-9e440ed10c2a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",70,1,0,0,0,0,0,"uuid:07895944-c15b-4bd2-86e5-9e440ed10c2a","uuid:07895944-c15b-4bd2-86e5-9e440ed10c2a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
1,NA,NA,NA,"M",15,0,0,3,0,0,0,"uuid:5161ca7e-0353-49b6-bc83-f19009c0db8b","uuid:5161ca7e-0353-49b6-bc83-f19009c0db8b/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"M",58,1,0,0,0,0,0,"uuid:5161ca7e-0353-49b6-bc83-f19009c0db8b","uuid:5161ca7e-0353-49b6-bc83-f19009c0db8b/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",56,0,2,0,0,0,0,"uuid:5161ca7e-0353-49b6-bc83-f19009c0db8b","uuid:5161ca7e-0353-49b6-bc83-f19009c0db8b/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
1,NA,NA,NA,"M",60,1,0,0,0,0,0,"uuid:312ba8fc-f99a-4c6d-b9e8-06412044880e","uuid:312ba8fc-f99a-4c6d-b9e8-06412044880e/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",52,0,2,0,0,0,0,"uuid:312ba8fc-f99a-4c6d-b9e8-06412044880e","uuid:312ba8fc-f99a-4c6d-b9e8-06412044880e/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",15,0,0,0,4,0,0,"uuid:312ba8fc-f99a-4c6d-b9e8-06412044880e","uuid:312ba8fc-f99a-4c6d-b9e8-06412044880e/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"F",6,0,0,0,0,0,6,"uuid:312ba8fc-f99a-4c6d-b9e8-06412044880e","uuid:312ba8fc-f99a-4c6d-b9e8-06412044880e/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"F",6,0,0,0,0,0,6,"uuid:312ba8fc-f99a-4c6d-b9e8-06412044880e","uuid:312ba8fc-f99a-4c6d-b9e8-06412044880e/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
1,NA,NA,NA,"M",50,1,0,0,0,0,0,"uuid:0cebd75d-4918-4588-8ea9-b516fae77040","uuid:0cebd75d-4918-4588-8ea9-b516fae77040/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"M",11,0,0,0,0,5,0,"uuid:0cebd75d-4918-4588-8ea9-b516fae77040","uuid:0cebd75d-4918-4588-8ea9-b516fae77040/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",2,0,0,0,0,5,0,"uuid:0cebd75d-4918-4588-8ea9-b516fae77040","uuid:0cebd75d-4918-4588-8ea9-b516fae77040/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"F",44,0,2,0,0,0,0,"uuid:0cebd75d-4918-4588-8ea9-b516fae77040","uuid:0cebd75d-4918-4588-8ea9-b516fae77040/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
1,NA,NA,NA,"M",49,1,0,0,0,0,0,"uuid:6331ef50-cb5c-4f29-bb32-2c8d0af37f44","uuid:6331ef50-cb5c-4f29-bb32-2c8d0af37f44/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",49,0,2,0,0,0,0,"uuid:6331ef50-cb5c-4f29-bb32-2c8d0af37f44","uuid:6331ef50-cb5c-4f29-bb32-2c8d0af37f44/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",11,0,0,0,0,0,6,"uuid:6331ef50-cb5c-4f29-bb32-2c8d0af37f44","uuid:6331ef50-cb5c-4f29-bb32-2c8d0af37f44/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"M",9,0,0,0,0,5,0,"uuid:6331ef50-cb5c-4f29-bb32-2c8d0af37f44","uuid:6331ef50-cb5c-4f29-bb32-2c8d0af37f44/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
1,NA,NA,NA,"M",61,1,0,0,0,0,0,"uuid:d055a1e3-16d4-4abf-b999-913bd5eb3153","uuid:d055a1e3-16d4-4abf-b999-913bd5eb3153/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",57,0,2,0,0,0,0,"uuid:d055a1e3-16d4-4abf-b999-913bd5eb3153","uuid:d055a1e3-16d4-4abf-b999-913bd5eb3153/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",36,0,2,0,0,0,0,"uuid:d055a1e3-16d4-4abf-b999-913bd5eb3153","uuid:d055a1e3-16d4-4abf-b999-913bd5eb3153/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"F",35,0,2,0,0,0,0,"uuid:d055a1e3-16d4-4abf-b999-913bd5eb3153","uuid:d055a1e3-16d4-4abf-b999-913bd5eb3153/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"M",30,0,0,3,0,0,0,"uuid:d055a1e3-16d4-4abf-b999-913bd5eb3153","uuid:d055a1e3-16d4-4abf-b999-913bd5eb3153/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
6,NA,NA,NA,"M",28,0,0,3,0,0,0,"uuid:d055a1e3-16d4-4abf-b999-913bd5eb3153","uuid:d055a1e3-16d4-4abf-b999-913bd5eb3153/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[6]"
7,NA,NA,NA,"F",13,0,0,0,0,0,6,"uuid:d055a1e3-16d4-4abf-b999-913bd5eb3153","uuid:d055a1e3-16d4-4abf-b999-913bd5eb3153/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[7]"
1,NA,NA,NA,"F",36,0,2,0,0,0,0,"uuid:89acdd1e-8a59-466a-98ea-2a1d2483fc4c","uuid:89acdd1e-8a59-466a-98ea-2a1d2483fc4c/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",20,0,0,0,4,0,0,"uuid:89acdd1e-8a59-466a-98ea-2a1d2483fc4c","uuid:89acdd1e-8a59-466a-98ea-2a1d2483fc4c/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",38,1,0,0,0,0,0,"uuid:89acdd1e-8a59-466a-98ea-2a1d2483fc4c","uuid:89acdd1e-8a59-466a-98ea-2a1d2483fc4c/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"M",12,0,0,0,0,5,0,"uuid:89acdd1e-8a59-466a-98ea-2a1d2483fc4c","uuid:89acdd1e-8a59-466a-98ea-2a1d2483fc4c/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
1,NA,NA,NA,"F",74,0,2,0,0,0,0,"uuid:fd4e4236-c8b6-45e2-ad78-cb4a08035aea","uuid:fd4e4236-c8b6-45e2-ad78-cb4a08035aea/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"M",50,1,0,0,0,0,0,"uuid:fd4e4236-c8b6-45e2-ad78-cb4a08035aea","uuid:fd4e4236-c8b6-45e2-ad78-cb4a08035aea/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",32,0,2,0,0,0,0,"uuid:fd4e4236-c8b6-45e2-ad78-cb4a08035aea","uuid:fd4e4236-c8b6-45e2-ad78-cb4a08035aea/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
1,NA,NA,NA,"F",60,0,2,0,0,0,0,"uuid:506dfeac-d59b-4802-9ffa-835e8e52c471","uuid:506dfeac-d59b-4802-9ffa-835e8e52c471/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",23,0,0,0,4,0,0,"uuid:506dfeac-d59b-4802-9ffa-835e8e52c471","uuid:506dfeac-d59b-4802-9ffa-835e8e52c471/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",59,1,0,0,0,0,0,"uuid:506dfeac-d59b-4802-9ffa-835e8e52c471","uuid:506dfeac-d59b-4802-9ffa-835e8e52c471/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
1,NA,NA,NA,"F",54,0,2,0,0,0,0,"uuid:b7c40f40-4114-40cd-8fd0-88064774103a","uuid:b7c40f40-4114-40cd-8fd0-88064774103a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",44,0,2,0,0,0,0,"uuid:b7c40f40-4114-40cd-8fd0-88064774103a","uuid:b7c40f40-4114-40cd-8fd0-88064774103a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",54,1,0,0,0,0,0,"uuid:b7c40f40-4114-40cd-8fd0-88064774103a","uuid:b7c40f40-4114-40cd-8fd0-88064774103a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"M",18,0,0,3,0,0,0,"uuid:b7c40f40-4114-40cd-8fd0-88064774103a","uuid:b7c40f40-4114-40cd-8fd0-88064774103a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"M",13,0,0,0,0,5,0,"uuid:b7c40f40-4114-40cd-8fd0-88064774103a","uuid:b7c40f40-4114-40cd-8fd0-88064774103a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
6,NA,NA,NA,"M",11,0,0,0,0,5,0,"uuid:b7c40f40-4114-40cd-8fd0-88064774103a","uuid:b7c40f40-4114-40cd-8fd0-88064774103a/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[6]"
1,NA,NA,NA,"F",76,0,2,0,0,0,0,"uuid:1b87a0ef-fa68-469b-b2bf-8ab677ecebf4","uuid:1b87a0ef-fa68-469b-b2bf-8ab677ecebf4/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",78,0,2,0,0,0,0,"uuid:1b87a0ef-fa68-469b-b2bf-8ab677ecebf4","uuid:1b87a0ef-fa68-469b-b2bf-8ab677ecebf4/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",73,0,2,0,0,0,0,"uuid:1b87a0ef-fa68-469b-b2bf-8ab677ecebf4","uuid:1b87a0ef-fa68-469b-b2bf-8ab677ecebf4/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
1,NA,NA,NA,"M",62,1,0,0,0,0,0,"uuid:f7cf9bfa-656a-475f-970d-1be251a22c19","uuid:f7cf9bfa-656a-475f-970d-1be251a22c19/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",62,0,2,0,0,0,0,"uuid:f7cf9bfa-656a-475f-970d-1be251a22c19","uuid:f7cf9bfa-656a-475f-970d-1be251a22c19/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
1,NA,NA,NA,"F",73,0,2,0,0,0,0,"uuid:656450d0-3d5c-47f0-b330-7272f1cd78a8","uuid:656450d0-3d5c-47f0-b330-7272f1cd78a8/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",51,0,2,0,0,0,0,"uuid:656450d0-3d5c-47f0-b330-7272f1cd78a8","uuid:656450d0-3d5c-47f0-b330-7272f1cd78a8/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",34,1,0,0,0,0,0,"uuid:656450d0-3d5c-47f0-b330-7272f1cd78a8","uuid:656450d0-3d5c-47f0-b330-7272f1cd78a8/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"F",25,0,0,0,4,0,0,"uuid:656450d0-3d5c-47f0-b330-7272f1cd78a8","uuid:656450d0-3d5c-47f0-b330-7272f1cd78a8/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"M",11,0,0,0,0,5,0,"uuid:656450d0-3d5c-47f0-b330-7272f1cd78a8","uuid:656450d0-3d5c-47f0-b330-7272f1cd78a8/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
