"livestock_rep_number","livestock_id","livestock_label","livestock_name_note","ls_no1","animals_draught","livestock_breeds","livestock_breeds.improved","livestock_breeds.local","livestock_housing","ls_no2","livestock_bought","livestock_live_birth","livestock_sold","ls_no3","livestock_sale_income","ls_no4","livestock_ownership","livestock_ownership.Female_adult","livestock_ownership.Female_Child","livestock_ownership.Female_Youth","livestock_ownership.Male_adult","livestock_ownership.Male_Child","livestock_ownership.Male_Youth","livestock_ownership.no_answer","livestock_who_sells","livestock_who_sells.Female_adult","livestock_who_sells.Female_Youth","livestock_who_sells.Male_adult","livestock_who_sells.Male_Child","livestock_who_sells.Male_Youth","livestock_who_sells.no_answer","livestock_died","ls_no5","killed_for_meat","ls_no6","meat_use","meat_use.sell","meat_use.use","ls_no7","meat_consumed_amount","meat_sell_amount","meat_sold_income","ls_no8","livestock_meat_who_sells","livestock_meat_who_sells.Female_adult","livestock_meat_who_sells.Female_Youth","livestock_meat_who_sells.Male_adult","livestock_meat_who_control_eating","livestock_meat_who_control_eating.Female_adult","livestock_meat_who_control_eating.Female_Youth","livestock_meat_who_control_eating.Male_adult","livestock_meat_who_control_eating.Male_Youth","ls_no9","milk_harvest","ls_no10","milk_number_animals_milked","milk_amount_good_season","milk_units","milk_amount_units_other","milk_amount_bad_season","ls_no11","milk_use","milk_use.dairy","milk_use.sell","milk_use.use","dairy_products","dairy_products.no_answer","dairy_products.other","dairy_products.yoghurt","dairy_products_other","ls_no12","milk_dairy_amount","milk_consumed_amount","milk_sell_amount","ls_no13","milk_sold_income","milk_sold_price_timeunits","milk_amount_time_units_other","ls_no14","milk_who_sells","milk_who_sells.Female_adult","milk_who_sells.Male_adult","milk_who_control_eating","milk_who_control_eating.Female_adult","milk_who_control_eating.Female_Youth","milk_who_control_eating.Male_adult","milk_who_control_eating.Male_Youth","milk_who_control_eating.no_answer","ls_no15","eggs_harvest","ls_no16","eggs_amount_good","eggs_units","eggs_amount_units_other","eggs_amount_bad","ls_no17","eggs_use","eggs_use.hatch","eggs_use.use","ls_no18","eggs_consumed_amount","eggs_sell_amount","eggs_hatch_amount","ls_no19","eggs_sold_income","eggs_sold_price_timeunits","eggs_sold_price_timeunits_other","ls_no20","eggs_who_sells","eggs_who_control_eating","eggs_who_control_eating.Female_adult","eggs_who_control_eating.Female_Youth","eggs_who_control_eating.Male_adult","eggs_who_control_eating.Male_Youth","ls_no21","bees_honey_production","bees_honey_production_units","bees_honey_production_units_other","bees_honey_use","ls_no22","bees_honey_consumed_amount","bees_honey_sell_amount","ls_no22.1","bees_honey_sold_income","ls_no23","bees_who_sells","bees_who_control_eating","PARENT_KEY","KEY","household_id"
1,"horses","Chevaux",NA,NA,1,"local",0,1,"in_night",NA,0,0,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:5dcc3467-b093-4f1a-8d9d-d9a3c349b29c","uuid:5dcc3467-b093-4f1a-8d9d-d9a3c349b29c/survey_grp/Section_Livestock/livestock_repeat[1]","40"
2,"sheep","Ovins",NA,NA,NA,"local",0,1,"in_night",NA,0,1,1,NA,150000,NA,"Male_adult",0,0,0,1,0,0,0,"Male_adult",0,0,1,0,0,0,0,NA,1,NA,"use",0,1,NA,"All","",NA,NA,"",0,0,0,"Male_adult",0,0,1,0,NA,"N",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:5dcc3467-b093-4f1a-8d9d-d9a3c349b29c","uuid:5dcc3467-b093-4f1a-8d9d-d9a3c349b29c/survey_grp/Section_Livestock/livestock_repeat[2]","40"
1,"chicken","Poules",NA,NA,NA,"local",0,1,"in_night_and_half_day",NA,0,100,16,NA,325000,NA,"Male_adult",0,0,0,1,0,0,0,"Male_adult",0,0,1,0,0,0,40,NA,30,NA,"use sell",1,1,NA,"All","Half",325000,NA,"Male_adult",0,0,1,"Male_adult",0,0,1,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"Y",NA,200,"pieces/day",NA,15,NA,"use",0,1,NA,"All",NA,"",NA,NA,NA,NA,NA,NA,"Male_adult",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:2f2da079-7033-4ff2-af8b-715e7883bdde","uuid:2f2da079-7033-4ff2-af8b-715e7883bdde/survey_grp/Section_Livestock/livestock_repeat[1]","87"
2,"donkey","Anes",NA,NA,NA,"local",0,1,"in_night_and_half_day",NA,0,0,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,NA,0,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:2f2da079-7033-4ff2-af8b-715e7883bdde","uuid:2f2da079-7033-4ff2-af8b-715e7883bdde/survey_grp/Section_Livestock/livestock_repeat[2]","87"
3,"horses","Chevaux",NA,NA,1,"local",0,1,"in_night_and_half_day",NA,0,1,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:2f2da079-7033-4ff2-af8b-715e7883bdde","uuid:2f2da079-7033-4ff2-af8b-715e7883bdde/survey_grp/Section_Livestock/livestock_repeat[3]","87"
1,"horses","Chevaux",NA,NA,2,"local",0,1,"in_night_and_half_day",NA,0,1,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:82091b05-6e9b-4095-b20e-42fdda397dbb","uuid:82091b05-6e9b-4095-b20e-42fdda397dbb/survey_grp/Section_Livestock/livestock_repeat[1]","94"
2,"goats","Caprins",NA,NA,NA,"local",0,1,"in_night_and_half_day",NA,0,3,1,NA,30000,NA,"Male_adult",0,0,0,1,0,0,0,"Male_adult",0,0,1,0,0,0,0,NA,0,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"N",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:82091b05-6e9b-4095-b20e-42fdda397dbb","uuid:82091b05-6e9b-4095-b20e-42fdda397dbb/survey_grp/Section_Livestock/livestock_repeat[2]","94"
1,"goats","Caprins",NA,NA,NA,"local",0,1,"",NA,0,0,0,NA,NA,NA,"no_answer",0,0,0,0,0,0,1,"",0,0,0,0,0,0,0,NA,0,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"N",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:d1a61c5f-dcbf-4298-9cff-6aa730ce200c","uuid:d1a61c5f-dcbf-4298-9cff-6aa730ce200c/survey_grp/Section_Livestock/livestock_repeat[1]","119"
1,"donkey","Anes",NA,NA,NA,"local",0,1,"in_night",NA,0,0,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,NA,0,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:bd05de50-04f5-4db3-abc0-c2913c63527f","uuid:bd05de50-04f5-4db3-abc0-c2913c63527f/survey_grp/Section_Livestock/livestock_repeat[1]","92"
2,"horses","Chevaux",NA,NA,1,"local",0,1,"in_night_and_half_day",NA,0,0,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:bd05de50-04f5-4db3-abc0-c2913c63527f","uuid:bd05de50-04f5-4db3-abc0-c2913c63527f/survey_grp/Section_Livestock/livestock_repeat[2]","92"
3,"sheep","Ovins",NA,NA,NA,"local",0,1,"in_night_and_half_day",NA,2,0,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,NA,0,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"N",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:bd05de50-04f5-4db3-abc0-c2913c63527f","uuid:bd05de50-04f5-4db3-abc0-c2913c63527f/survey_grp/Section_Livestock/livestock_repeat[3]","92"
1,"goats","Caprins",NA,NA,NA,"local",0,1,"",NA,0,6,0,NA,NA,NA,"no_answer",0,0,0,0,0,0,1,"",0,0,0,0,0,0,0,NA,2,NA,"use",0,1,NA,"All","",NA,NA,"",0,0,0,"Female_Youth",0,1,0,0,NA,"N",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:c215d096-0e9b-4dd2-8a4d-ca5949f260eb","uuid:c215d096-0e9b-4dd2-8a4d-ca5949f260eb/survey_grp/Section_Livestock/livestock_repeat[1]","135"
2,"sheep","Ovins",NA,NA,NA,"local",0,1,"",NA,0,5,0,NA,NA,NA,"Female_Youth",0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,NA,2,NA,"use",0,1,NA,"All","",NA,NA,"",0,0,0,"Female_Youth",0,1,0,0,NA,"N",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:c215d096-0e9b-4dd2-8a4d-ca5949f260eb","uuid:c215d096-0e9b-4dd2-8a4d-ca5949f260eb/survey_grp/Section_Livestock/livestock_repeat[2]","135"
1,"horses","Chevaux",NA,NA,2,"local",0,1,"in_night_and_half_day",NA,2,0,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:174d02fb-ffec-4cb7-803d-154c1e4c6c9e","uuid:174d02fb-ffec-4cb7-803d-154c1e4c6c9e/survey_grp/Section_Livestock/livestock_repeat[1]","128"
1,"donkey","Anes",NA,NA,NA,"local",0,1,"in_night",NA,0,0,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,1,NA,0,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:8d2bc429-5133-4f1e-b788-51d6abc57991","uuid:8d2bc429-5133-4f1e-b788-51d6abc57991/survey_grp/Section_Livestock/livestock_repeat[1]","122"
2,"horses","Chevaux",NA,NA,1,"local",0,1,"in_night",NA,0,0,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:8d2bc429-5133-4f1e-b788-51d6abc57991","uuid:8d2bc429-5133-4f1e-b788-51d6abc57991/survey_grp/Section_Livestock/livestock_repeat[2]","122"
1,"horses","Chevaux",NA,NA,1,"local",0,1,"in_night",NA,0,0,0,NA,NA,NA,"Male_Child",0,0,0,0,1,0,0,"",0,0,0,0,0,0,0,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:e6df1fe0-672c-4a02-abcb-3b78dc1a9e38","uuid:e6df1fe0-672c-4a02-abcb-3b78dc1a9e38/survey_grp/Section_Livestock/livestock_repeat[1]","123"
2,"donkey","Anes",NA,NA,NA,"local",0,1,"in_night",NA,0,0,0,NA,NA,NA,"Male_Child",0,0,0,0,1,0,0,"",0,0,0,0,0,0,0,NA,0,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:e6df1fe0-672c-4a02-abcb-3b78dc1a9e38","uuid:e6df1fe0-672c-4a02-abcb-3b78dc1a9e38/survey_grp/Section_Livestock/livestock_repeat[2]","123"
1,"horses","Chevaux",NA,NA,2,"local",0,1,"in_night",NA,0,0,1,NA,300000,NA,"Male_adult",0,0,0,1,0,0,0,"Male_adult",0,0,1,0,0,0,1,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:3494d84b-32b3-4a7d-b235-36e22ca1676d","uuid:3494d84b-32b3-4a7d-b235-36e22ca1676d/survey_grp/Section_Livestock/livestock_repeat[1]","93"
1,"horses","Chevaux",NA,NA,2,"local",0,1,"in_night",NA,1,0,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:58cb9724-4b70-435b-a031-8d2ba887858e","uuid:58cb9724-4b70-435b-a031-8d2ba887858e/survey_grp/Section_Livestock/livestock_repeat[1]","91"
1,"horses","Chevaux",NA,NA,3,"local",0,1,"in_night",NA,1,0,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:31b092a5-ccab-43cb-8f1c-3c8f916501e7","uuid:31b092a5-ccab-43cb-8f1c-3c8f916501e7/survey_grp/Section_Livestock/livestock_repeat[1]","120"
1,"horses","Chevaux",NA,NA,2,"local",0,1,"in_night",NA,0,0,0,NA,NA,NA,"Male_Child",0,0,0,0,1,0,0,"",0,0,0,0,0,0,1,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:ef2438e4-9190-4d1f-b3a3-fa4cbc776181","uuid:ef2438e4-9190-4d1f-b3a3-fa4cbc776181/survey_grp/Section_Livestock/livestock_repeat[1]","115"
1,"horses","Chevaux",NA,NA,1,"local",0,1,"out_all_time",NA,0,0,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:a6585630-6dba-4c60-9eef-3e68270468c3","uuid:a6585630-6dba-4c60-9eef-3e68270468c3/survey_grp/Section_Livestock/livestock_repeat[1]","114"
1,"horses","Chevaux",NA,NA,2,"local",0,1,"in_always",NA,0,0,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:40afa01a-42f8-4a01-a34e-0e21b06a931a","uuid:40afa01a-42f8-4a01-a34e-0e21b06a931a/survey_grp/Section_Livestock/livestock_repeat[1]","136"
1,"horses","Chevaux",NA,NA,2,"local",0,1,"in_always",NA,0,1,0,NA,NA,NA,"Male_Youth",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:2237ca7b-c20d-4447-aad2-d9b03e11211a","uuid:2237ca7b-c20d-4447-aad2-d9b03e11211a/survey_grp/Section_Livestock/livestock_repeat[1]","125"
1,"cattle","Bovins",NA,NA,2,"local",0,1,"",NA,2,0,1,NA,300000,NA,"Male_adult",0,0,0,1,0,0,0,"Male_adult",0,0,1,0,0,0,0,NA,0,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"Y",NA,1,1.5,"l/day",NA,1,NA,"use",0,0,1,"",0,0,0,"",NA,"","Little","",NA,NA,"",NA,NA,"",0,0,"Male_adult",0,0,1,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:0d5129a1-baa8-4215-882b-f169ea796559","uuid:0d5129a1-baa8-4215-882b-f169ea796559/survey_grp/Section_Livestock/livestock_repeat[1]","112"
1,"horses","Chevaux",NA,NA,1,"local",0,1,"in_always",NA,0,1,0,NA,NA,NA,"Male_Youth",0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:ff83f9f6-b02e-41f1-b788-1eceb49d06c7","uuid:ff83f9f6-b02e-41f1-b788-1eceb49d06c7/survey_grp/Section_Livestock/livestock_repeat[1]","90"
1,"goats","Caprins",NA,NA,NA,"local",0,1,"in_night",NA,2,3,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,0,NA,0,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"N",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:8a947650-1009-400b-9cfd-54e3b482f5d4","uuid:8a947650-1009-400b-9cfd-54e3b482f5d4/survey_grp/Section_Livestock/livestock_repeat[1]","47"
1,"chicken","Poules",NA,NA,NA,"local",0,1,"in_always",NA,4,6,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,12,NA,16,NA,"use",0,1,NA,"Most","",NA,NA,"",0,0,0,"Male_adult",0,0,1,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"N",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:9324a6e6-b810-4972-aee1-dc70af3f4e2f","uuid:9324a6e6-b810-4972-aee1-dc70af3f4e2f/survey_grp/Section_Livestock/livestock_repeat[1]","33"
2,"horses","Chevaux",NA,NA,1,"local",0,1,"in_night_and_half_day",NA,0,0,0,NA,NA,NA,"Male_adult",0,0,0,1,0,0,0,"",0,0,0,0,0,0,1,NA,NA,NA,"",0,0,NA,"","",NA,NA,"",0,0,0,"",0,0,0,0,NA,"",NA,NA,NA,"",NA,NA,NA,"",0,0,0,"",0,0,0,"",NA,"","","",NA,NA,"",NA,NA,"",0,0,"",0,0,0,0,0,NA,"",NA,NA,"",NA,NA,NA,"",0,0,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uuid:9324a6e6-b810-4972-aee1-dc70af3f4e2f","uuid:9324a6e6-b810-4972-aee1-dc70af3f4e2f/survey_grp/Section_Livestock/livestock_repeat[2]","33"
